name,age,gender,salary,retirement_age,marital_status,state_of_residence,health_risk_score,salary_growth_rate,salary_risk_score,pensions,annuities,social_security_benefit,spouse_age,spouse_gender,spouse_retirement_age,spouse_salary,spouse_wealth,spouse_social_security_benefit,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,recommended_retirement_age,goal_end_age,sustainable_income,current_equity,five_years_before_equity,at_retirement_equity,five_years_after_retirement_equity,current_wealth,five_years_before_wealth,at_retirement_wealth,five_years_after_retirement_wealth,recommended_account1_name,recommended_account1_pre_tax_contrib,recommended_account1_roth_contrib,recommended_account1_post_tax_contrib,recommended_account1_taxable_contrib,recommended_account2_name,recommended_account2_pre_tax_contrib,recommended_account2_roth_contrib,recommended_account2_post_tax_contrib,recommended_account2_taxable_contrib,recommended_account3_name,recommended_account3_pre_tax_contrib,recommended_account3_roth_contrib,recommended_account3_post_tax_contrib,recommended_account3_taxable_contrib,recommended_account4_name,recommended_account4_pre_tax_contrib,recommended_account4_roth_contrib,recommended_account4_post_tax_contrib,recommended_account4_taxable_contrib,recommended_account5_name,recommended_account5_pre_tax_contrib,recommended_account5_roth_contrib,recommended_account5_post_tax_contrib,recommended_account5_taxable_contrib,recommended_account6_name,recommended_account6_pre_tax_contrib,recommended_account6_roth_contrib,recommended_account6_post_tax_contrib,recommended_account6_taxable_contrib,recommended_account7_name,recommended_account7_pre_tax_contrib,recommended_account7_roth_contrib,recommended_account7_post_tax_contrib,recommended_account7_taxable_contrib,recommended_account8_name,recommended_account8_pre_tax_contrib,recommended_account8_roth_contrib,recommended_account8_post_tax_contrib,recommended_account8_taxable_contrib,recommended_account9_name,recommended_account9_pre_tax_contrib,recommended_account9_roth_contrib,recommended_account9_post_tax_contrib,recommended_account9_taxable_contrib,recommended_account10_name,recommended_account10_pre_tax_contrib,recommended_account10_roth_contrib,recommended_account10_post_tax_contrib,recommended_account10_taxable_contrib,recommended_account11_name,recommended_account11_pre_tax_contrib,recommended_account11_roth_contrib,recommended_account11_post_tax_contrib,recommended_account11_taxable_contrib,recommended_account12_name,recommended_account12_pre_tax_contrib,recommended_account12_roth_contrib,recommended_account12_post_tax_contrib,recommended_account12_taxable_contrib
2202,50,F,80000,67,FALSE,FL,0.8,0,-0.5,0,0,33032.16,,,,,,,4268_401k,0,0,0,0,0,4360_traditional_ira,37958.49958,0.07%,0,0,0,4361_brokerage,0,0,0,0,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,96,51058.47368,0.8342791,0.5900144,0.4506024,0.4023599,37958.49958,241864.3785,336685.8609,284752.0409,Advice::Portfolio_12412,0,0,0,0.08125,Advice::Portfolio_12411,0.06875,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,58,M,130000,69,TRUE,NY,0.8,0.015,-1,0,0,33600,45,F,65,0,0,0,4269_traditional_ira,0,0,0,0,0,4270_403b,454.3619868,0,0,0,0,4271_checking,30000,0,0,0,0,4304_traditional_ira,399128.8922,0.05%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,104,66735.93392,0.7955314,0.6309723,0.5497716,0.4648716,429583.2541,585546.2815,790652.1554,671911.7326,ManualAccountPortfolio_4271,0,0,0,0,Advice::Portfolio_3383,0,0,0,0.1,Advice::Portfolio_3382,0.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,71,M,75000,70,TRUE,OR,0.8,0.01,-1,0,13200,26400,71,F,65,0,0,0,4272_traditional_ira,0,0,0,0,0,4273_profit_sharing,1.059999999,0,0,0,0,4349_traditional_ira,216116.9021,$0.00,0,$0.00,0,4418_traditional_ira,300000.1652,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,97,54344.16777,0.4421516,,,0.4047752,516118.1273,,,422700.6238,Advice::Portfolio_12414,0,0,0,0,ManualAccountPortfolio_4349,0,0,0,0,Advice::Portfolio_12413,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,40,F,98000,65,TRUE,MA,0,0.02,-1,0,0,30497.6,53,M,65,0,0,0,4274_403b,0,0,0,0,0,4276_checking,5000,0,0,0,0,4278_403b,0,"$2,940.00",0,0,0,4419_traditional_ira,168816.3274,0.05%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,92,76636.47761,0.8493517,0.4797517,0.3960141,0.3631194,173816.3274,741644.0853,995057.4547,883826.0762,ManualAccountPortfolio_4276,0,0,0,0,Advice::Portfolio_3184,0,0,0,0.0388776,Advice::Portfolio_3183,0.0561224,0,0,0,ManualAccountPortfolio_4278,0.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,41,F,95000,62,TRUE,GA,0.4,0.02,-1,0,0,31776,42,M,65,0,0,0,4275_403b,40344.21253,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,65529.91514,0.9477908,0.5787947,0.45397,0.4092012,40344.21253,476540.3028,622099.7415,577788.3598,Advice::Portfolio_2786,0,0,0,0.0921053,Advice::Portfolio_2785,0.0578947,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,34,M,45000,65,FALSE,CO,0.4,0,0,0,0,18995.2,,,,,,,4279_401k,7276.833401,0,0,0,0,4516_traditional_ira,21067.78949,0.12%,0,0,0,4517_brokerage,0,0,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,92,39958.53282,0.8736504,0.5276814,0.44035,0.3891418,21067.78949,317987.8826,432708.437,387487.5755,Advice::Portfolio_3688,0,0,0,0.0252778,Advice::Portfolio_3687,0.1222222,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,43,M,70000,67,FALSE,CA,0.8,0,-1,0,0,26976,,,,,,,4280_roth_ira,0,0,0,0,0,4281_traditional_ira,0,0,0,0,0,4282_401k,0,"$10,500.00",0,0,0,5098_roth_ira,3516.63425,0,0.00%,0,0,5099_traditional_ira,44925.44187,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,46664.19341,0.9228205,0.5620897,0.4535362,0.4003585,48442.07612,315736.817,418497.9157,358755.7463,Advice::Portfolio_4212,0,0,0,0,Advice::Portfolio_4211,0,0,0,0,ManualAccountPortfolio_4282,0.15,0,0,0,Advice::Portfolio_4210,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,54,F,116000,67,TRUE,FL,0.8,0.02,-1,0,0,39184.8,53,M,65,0,0,0,4283_403b,8.626398982,0,0,0,0,4284_401k,0,0,0,0,0,4286_roth_ira,125344.6083,0,$0.00,0,0,4445_traditional_ira,126755.6826,0.00%,0,0,0,4446_roth_ira,9974.02997,0,0.00%,0,0,4447_brokerage,0,0,0,0,"$23,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,96,79027.34043,0.7758838,0.6151402,0.4602622,0.4107576,262082.9472,546252.0241,750732.6033,663559.3861,Advice::Portfolio_12417,0,0,0,0.1982759,Advice::Portfolio_12415,0,0,0,0,Advice::Portfolio_12416,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,51,M,100000,65,FALSE,IL,0.4,0.005,0,0,0,31476,,,,,,,4285_401k,10000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,92,46515.00452,0.7207299,0.536615,0.4473963,0.3988557,10000,181310.0661,280118.5198,239001.4211,Advice::Portfolio_2794,0,0,0,0.15,ManualAccountPortfolio_4285,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,48,M,180000,70,FALSE,TX,0,0.02,-1,0,0,42378.24,,,,,,,4287_403b,0,0,0,0,0,4288_403b,1707.601875,"$13,640.00",0,0,0,4729_traditional_ira,41770.39989,0.03%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,90,91572.99795,0.8594344,0.5642553,0.4095573,0.3736022,43478.00176,616702.0905,876332.8197,799470.4568,Advice::Portfolio_12419,0,0,0,0.0436666,ManualAccountPortfolio_4288,0.0757778,0,0,0,Advice::Portfolio_12418,0.0305556,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,62,F,85000,70,TRUE,GA,0,0.015,-1,0,0,36232.8,56,M,65,0,0,10957.5,4292_403b,0,0,0,0,0,4295_401k,1027.414822,"$11,050.00",0,0,0,4597_traditional_ira,56776.26472,$0.00,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,96,51974.55985,0.697,0.646,0.4780183,0.4290303,1027.414822,34139.77927,91963.81491,49166.42578,Advice::Portfolio_2807,0,0,0,0.02,ManualAccountPortfolio_4295,0.13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,33,M,150000,65,FALSE,MI,0.8,0.015,-1,0,0,31976,,,,,,,4293_401k,0,0,0,0,0,4294_401k,6389.351082,0,0,0,0,4296_brokerage,106489.1847,0,0,0,0,6096_traditional_ira,0,0.04%,0,0,0,6097_roth_ira,0,0,0.00%,0,0,6098_brokerage,0,0,0,0,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,94,111861.715,0.9743202,0.5580906,0.4605431,0.4027441,112878.5358,1234090.968,1652406.039,1409499.045,ManualAccountPortfolio_4296,0,0,0,0,Advice::Portfolio_12424,0,0,0,0.1083333,Advice::Portfolio_12422,0.0366667,0,0,0,Advice::Portfolio_12423,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,57,F,45000,67,TRUE,KS,0.4,0.02,-1,0,0,23608.32,62,M,65,0,0,0,4297_457b_government,0,0,0,0,0,4305_traditional_ira,0,$0.00,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,94,28548.94459,0.6254734,0.591,0.4351649,0.3897493,0,47649.29662,90246.83762,76659.13411,Advice::Portfolio_12427,0,0,0,0.0055556,Advice::Portfolio_12426,0.1444444,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,50,F,70000,65,FALSE,GA,0.8,0.01,-1,0,0,26976,,,,,,,4298_403b,78881.84402,0,0,0,0,4299_403b,6330.420935,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,96,42672.59837,0.8134188,0.5861148,0.4710185,0.4155264,85212.26496,235391.2441,314974.8265,284069.8423,Advice::Portfolio_2814,0,0,0,0.0471429,Advice::Portfolio_2813,0.0928571,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,47,F,90000,65,TRUE,GA,0,0.02,-1,12000,0,25979.2,46,M,65,0,0,11241,4300_403b,0,0,0,0,0,4303_401k,0,"$2,700.00",0,0,0,4594_roth_ira,29166.61293,0,0.05%,0,0,4595_traditional_ira,14128.28506,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,92,62972.63251,0.897992,0.6259255,0.500396,0.4439868,43294.89799,227885.6684,327566.6996,291177.0925,Advice::Portfolio_3162,0,0,0,0.0213889,Advice::Portfolio_3161,0,0,0,0,ManualAccountPortfolio_4303,0.03,0,0,0,Advice::Portfolio_3160,0,0.0611111,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,67,M,72000,66,TRUE,KY,0.8,0.015,-1,1956,13008,26112,65,F,65,0,0,10880,4301_401k,0.03927925,0,0,0,0,4312_traditional_ira,531906.1758,0.00%,0,0,0,4313_roth_ira,95687.79671,0,0.00%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,98,67686.63142,0.5095031,,,0.4563266,627593.9726,,,541483.9123,Advice::Portfolio_3353,0,0,0,0,Advice::Portfolio_3351,0,0,0,0,Advice::Portfolio_3352,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,50,F,65000,65,TRUE,VA,0,0.01,-1,0,0,22724,52,M,65,0,0,13110,4302_401k,128596.1188,0,0,0,0,6563_traditional_ira,0,0.04%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,92,49918.49564,0.7528468,0.5716411,0.4734221,0.4267678,128596.1188,204078.0606,260753.631,228972.868,Advice::Portfolio_12429,0,0,0,0,Advice::Portfolio_12428,0.075,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,64,M,40000,63,TRUE,NE,-0.6,0,-1,0,0,15004.8,64,F,65,0,0,7033.5,4316_401k,0,0,0,0,0,4751_traditional_ira,0,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,89,22038.3,0.5218249,,,0.4869749,0,,,0,Advice::Portfolio_12431,0,0,0,0,Advice::Portfolio_12430,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,31,F,90000,65,FALSE,CO,0.4,0.015,0,0,0,28579.2,,,,,,,4317_401k,53121.22904,0,0,0,0,4318_401k,11320.40916,0,"$13,500.00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,94,85369.71037,0.8829033,0.5571729,0.4665075,0.4092325,64441.63819,803691.4785,1116307.93,935719.6841,Advice::Portfolio_2840,0,0,0,0,Advice::Portfolio_2838,0,0,0,0,ManualAccountPortfolio_4318,0,0.15,0,0,Advice::Portfolio_2839,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,64,F,50000,63,TRUE,CA,0,0.005,-1,0,0,13500,60,M,65,0,0,7133.1,4320_401k,71303.75723,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,94,22942.8392,0.4998653,,,0.4976632,71303.75723,,,47500.31016,Advice::Portfolio_2842,0,0,0,0,Advice::Portfolio_2841,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,54,F,110000,65,TRUE,CA,0,0.015,-1,21600,0,28579.2,54,M,65,0,0,0,4321_403b,27443.58298,0,0,0,0,4322_403b,367549.5709,0,0,0,0,4323_403b,27559.12323,"$11,000.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,92,72769.67689,0.7038436,0.5908621,0.4754017,0.4287679,422552.2772,540439.9648,726585.0253,664783.7237,Advice::Portfolio_2844,0,0,0,0,Advice::Portfolio_2843,0.0425,0,0,0,ManualAccountPortfolio_4323,0.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,61,F,63000,63,FALSE,OH,0.4,0.01,-1,15600,31500,24192,,,,,,,4324_403b,15552.76221,0,0,0,0,4325_403b,0,"$4,725.00",0,$0.00,0,4326_traditional_ira,47029.22053,0,0,0,0,4587_traditional_ira,124947.8814,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,94,44616.70947,0.5711785,,0.5145254,0.4574776,187529.8642,,199692.9755,223687.9663,Advice::Portfolio_12433,0,0,0,0,AutomaticAccountPortfolio_4324,0,0,0,0,ManualAccountPortfolio_4326,0,0,0,0,Advice::Portfolio_12432,0,0,0,0,ManualAccountPortfolio_4325,0.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,64,F,15000,63,FALSE,WI,0,0,-1,0,0,12048,,,,,,,4327_401k,15035.95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,92,12662.54276,0.5154487,,,0.4762487,15035.95,,,12118.35076,Advice::Portfolio_2886,0,0,0,0,Advice::Portfolio_2885,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,58,F,112000,68,FALSE,FL,0.4,0.015,-1,0,0,33264,,,,,,,4329_401k,467.520012,0,0,0,0,5638_checking,13365.84427,0,0,0,0,5639_checking,14828.48381,0,0,0,0,5640_checking,33827.79134,0,0,0,0,5641_traditional_ira,340780.0895,0,0,0,0,5642_401k,0,"$14,000.00",0,0,0,7263_traditional_ira,233611.141,0.00%,0,0,0,7269_401k,2049.201638,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,69,94,74053.14578,0.6138339,0.5609641,0.4304047,0.3867908,638930.0715,760078.7088,995528.4327,898453.8427,ManualAccountPortfolio_5638,0,0,0,0,ManualAccountPortfolio_5639,0,0,0,0,ManualAccountPortfolio_5640,0,0,0,0,Advice::Portfolio_12437,0,0,0,0,AutomaticAccountPortfolio_7269,0,0,0,0,ManualAccountPortfolio_5641,0,0,0,0,Advice::Portfolio_12436,0,0,0,0,ManualAccountPortfolio_5642,0.125,0,0,0,,,,,,,,,,,,,,,,,,,,
2232,37,M,40000,67,FALSE,KS,0,0.015,-1,0,0,23608.32,,,,,,,4330_403b,0,0,0,0,0,4331_non_qualified_defined_contribution,0,0,0,0,0,4332_401k,0,0,0,0,0,4333_403b,0,0,0,0,0,4334_profit_sharing,0,0,0,0,0,4417_traditional_ira,46884.05733,"$5,500.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,90,49064.53547,0.9199082,0.5201189,0.398024,0.363993,46884.05733,373416.2396,470434.9462,415306.0352,Advice::Portfolio_12439,0,0,0,0.0125,Advice::Portfolio_12438,0.1375,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,62,F,70000,65,FALSE,MI,0,0.015,-1,0,0,26976,,,,,,,4335_traditional_ira,96570.03591,0,0,0,0,4336_401k,23853.55179,"$14,400.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,92,39440.11019,0.1,0.1,0.1,0.1,120423.5877,120423.5877,266875.261,226827.5951,Advice::Portfolio_2850,0,0,0,0,ManualAccountPortfolio_4336,0.2057143,0,0,0,Advice::Portfolio_2849,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,40,F,50000,65,TRUE,AZ,0.8,0.015,-1,0,0,19853.6,47,M,65,0,0,0,4337_403b,0,0,0,0,0,4338_profit_sharing,0,0,0,0,0,4412_traditional_ira,25891.97963,0.06%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,96,43103.29891,0.9276582,0.5713956,0.4750119,0.4229044,25891.97963,173132.0563,225046.6021,212203.4736,Advice::Portfolio_3393,0,0,0,0,Advice::Portfolio_3392,0.09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,60,F,125000,70,FALSE,TX,0.8,0.02,-1,0,0,41946.72,,,,,,,4339_403b,0,0,0,0,0,4340_profit_sharing,0,0,0,0,0,4341_403b,2602.755921,"$2,500.00",0,0,0,4343_brokerage,5.185554684,0,0,0,$0.00,4408_traditional_ira,82696.45064,0.05%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,96,57691.90691,0.679,0.603,0.4527224,0.4025702,85304.39212,179052.0769,292342.5964,254766.8687,ManualAccountPortfolio_4343,0,0,0,0,Advice::Portfolio_12441,0,0,0,0.078,Advice::Portfolio_12440,0.052,0,0,0,ManualAccountPortfolio_4341,0.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,41,M,55000,67,FALSE,NY,0.4,0.01,-0.5,0,0,24192,,,,,,,4344_profit_sharing,0,0,0,0,0,4420_traditional_ira,21165.54166,0.10%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,92,42831.73562,0.9267968,0.5331144,0.4349562,0.3878791,21165.54166,257814.121,361476.9751,309853.6792,Advice::Portfolio_12443,0,0,0,0.0425,Advice::Portfolio_12442,0.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,42,F,70000,62,TRUE,NY,0.8,0.015,-1,0,0,20565,44,M,65,0,0,11425,4345_403b,0,0,0,0,0,4857_traditional_ira,47791.08528,0.08%,0,0,0,4858_brokerage,0,0,0,0,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,96,51302.52928,0.9401826,0.647365,0.525422,0.452497,47791.08528,309869.7283,407162.4955,380532.023,Advice::Portfolio_12445,0,0,0,0.0714286,Advice::Portfolio_12444,0.0785714,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,38,F,115000,65,TRUE,TX,0.8,0.02,-0.5,0,0,29692,43,M,65,0,0,0,4346_non_qualified_defined_contribution,4865.67,0,0,0,0,4347_403b,0,0,0,0,0,4348_profit_sharing,0,0,0,0,0,4350_401k,9651.583938,"$8,050.00",0,0,0,4352_403b,18552.09235,0,0,0,0,5057_traditional_ira,68678.31198,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,96,90996.10147,0.9166262,0.5662325,0.4652184,0.4108351,101747.6583,932328.2599,1212250.184,1266116.327,Advice::Portfolio_3982,0,0,0,0.0096739,AutomaticAccountPortfolio_4346,0,0,0,0,ManualAccountPortfolio_4352,0,0,0,0,Advice::Portfolio_3981,0.0478261,0,0,0,ManualAccountPortfolio_4350,0.08,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,59,F,65000,65,TRUE,IA,0,0.015,-1,0,0,26220,63,M,65,0,0,0,4351_403b,83737.20777,0,0,0,0,4353_401k,17630.8861,0,0,0,0,4354_403b,0,"$3,930.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,92,37962.16361,0.6245035,0.5739387,0.4374863,0.3921739,101368.0939,141598.0167,224145.6356,183947.8879,Advice::Portfolio_2866,0,0,0,0,ManualAccountPortfolio_4354,0.0503846,0,0,0,Advice::Portfolio_2865,0.0996154,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,47,F,72000,65,FALSE,DC,0.4,0.02,-0.5,0,0,27276,,,,,,,4355_non_qualified_defined_contribution,4865.67,0,0,0,0,4356_403b,77657.71501,0,0,0,0,4357_profit_sharing,38302.95899,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,43379.15505,0.8052187,0.5575428,0.4584497,0.4093377,116756.2638,273614.2866,341895.1229,267330.7319,Advice::Portfolio_2868,0,0,0,0,AutomaticAccountPortfolio_4355,0,0,0,0,Advice::Portfolio_2867,0.0763889,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,57,F,70000,67,TRUE,MI,0.4,0.005,-1,0,0,26976,73,M,65,0,0,0,4358_403b,0,0,0,0,0,4359_profit_sharing,0,0,0,0,0,4362_traditional_ira,58742.63172,0,0,0,0,4363_403b,4264.463784,"$2,100.00",0,0,0,4789_traditional_ira,44590.83055,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,52081.50951,0.5347833,0.5349687,0.4023289,0.3665539,107597.9261,148548.8012,203518.3025,170859.7361,Advice::Portfolio_7276,0,0,0,0,ManualAccountPortfolio_4362,0,0,0,0,Advice::Portfolio_7275,0.0125,0,0,0,ManualAccountPortfolio_4363,0.06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,44,M,49000,66,FALSE,NC,0.8,0.005,-1,0,0,20193.6,,,,,,,4364_401k,9.62749557,0,0,0,0,4443_traditional_ira,31352.56112,0.00%,0,0,0,4444_roth_ira,865.91884,0,0.09%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,94,33352.58855,0.9142218,0.5675978,0.4629466,0.4050062,32228.10746,195677.4984,253980.8492,212224.3294,Advice::Portfolio_3523,0,0,0,0.0302551,Advice::Portfolio_3521,0,0,0,0,Advice::Portfolio_3522,0,0.1122449,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,33,M,25000,65,FALSE,CA,0.8,0.02,-0.5,0,0,13759.2,,,,,,,4367_457b_non_profit,0,0,0,0,0,4368_403b,0,0,0,0,0,4369_traditional_ira,21380.84633,$0.00,0,$0.00,0,4370_brokerage,32071.26949,0,0,0,$0.00,4371_brokerage,47084.87316,0,0,0,$0.00,5014_traditional_ira,87005.02279,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,94,38969.76397,0.8662662,0.5455777,0.4594251,0.3961251,187542.0118,361291.2935,486219.2144,462195.4761,ManualAccountPortfolio_4370,0,0,0,0,ManualAccountPortfolio_4371,0,0,0,0,Advice::Portfolio_12447,0,0,0,0,Advice::Portfolio_12446,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
